Province,Country/Region,Date,Confirmed,Deaths,Recovered
Algeria,Algeria,31-January-2020,0,0,0
Algeria,Algeria,01-February-2020,0,0,0
Algeria,Algeria,02-February-2020,0,0,0
Algeria,Algeria,03-February-2020,0,0,0
Algeria,Algeria,04-February-2020,0,0,0
Algeria,Algeria,05-February-2020,0,0,0
Algeria,Algeria,06-February-2020,0,0,0
Algeria,Algeria,07-February-2020,0,0,0
Algeria,Algeria,08-February-2020,0,0,0
Algeria,Algeria,09-February-2020,0,0,0
Algeria,Algeria,10-February-2020,0,0,0
Algeria,Algeria,11-February-2020,0,0,0
Algeria,Algeria,12-February-2020,0,0,0
Algeria,Algeria,13-February-2020,0,0,0
Algeria,Algeria,14-February-2020,0,0,0
Algeria,Algeria,15-February-2020,0,0,0
Algeria,Algeria,16-February-2020,0,0,0
Algeria,Algeria,17-February-2020,0,0,0
Algeria,Algeria,18-February-2020,0,0,0
Algeria,Algeria,19-February-2020,0,0,0
Algeria,Algeria,20-February-2020,0,0,0
Algeria,Algeria,21-February-2020,0,0,0
Algeria,Algeria,22-February-2020,0,0,0
Algeria,Algeria,23-February-2020,0,0,0
Algeria,Algeria,24-February-2020,0,0,0
Algeria,Algeria,25-February-2020,1,0,0
Algeria,Algeria,26-February-2020,0,0,0
Algeria,Algeria,27-February-2020,0,0,0
Algeria,Algeria,28-February-2020,0,0,0
Algeria,Algeria,29-February-2020,0,0,0
Algeria,Algeria,01-March-2020,0,0,0
Algeria,Algeria,02-March-2020,2,0,0
Algeria,Algeria,03-March-2020,2,0,0
Algeria,Algeria,04-March-2020,7,0,0
Algeria,Algeria,05-March-2020,0,0,0
Algeria,Algeria,06-March-2020,5,0,0
Algeria,Algeria,07-March-2020,0,0,0
Algeria,Algeria,08-March-2020,2,0,0
Algeria,Algeria,09-March-2020,1,0,0
Algeria,Algeria,10-March-2020,0,0,0
Algeria,Algeria,11-March-2020,0,0,0
Algeria,Algeria,12-March-2020,4,1,8
Algeria,Algeria,13-March-2020,2,1,0
Algeria,Algeria,14-March-2020,11,1,4
Algeria,Algeria,15-March-2020,11,1,0
Algeria,Algeria,16-March-2020,6,0,0
Algeria,Algeria,17-March-2020,6,0,0
Algeria,Algeria,18-March-2020,14,3,0
Algeria,Algeria,19-March-2020,13,2,20
Algeria,Algeria,20-March-2020,3,2,0
Algeria,Algeria,21-March-2020,49,4,0
Algeria,Algeria,22-March-2020,62,2,33
Algeria,Algeria,23-March-2020,29,0,0
Algeria,Algeria,24-March-2020,34,2,0
Algeria,Algeria,25-March-2020,38,2,41
Algeria,Algeria,26-March-2020,65,4,0
Algeria,Algeria,27-March-2020,42,1,0
Algeria,Algeria,28-March-2020,45,3,2
Algeria,Algeria,29-March-2020,57,2,0
Algeria,Algeria,30-March-2020,73,4,6
Algeria,Algeria,31-March-2020,132,9,9
Algeria,Algeria,01-April-2020,131,14,15
Algeria,Algeria,02-April-2020,139,28,0
Algeria,Algeria,03-April-2020,185,19,1
Algeria,Algeria,04-April-2020,80,25,28
Algeria,Algeria,05-April-2020,69,22,0
Algeria,Algeria,06-April-2020,103,21,0
Algeria,Algeria,07-April-2020,45,20,23
Algeria,Algeria,08-April-2020,104,12,124
Algeria,Algeria,09-April-2020,94,30,110
Algeria,Algeria,10-April-2020,95,21,58
Algeria,Algeria,11-April-2020,64,19,55
Algeria,Algeria,12-April-2020,89,18,131
Algeria,Algeria,13-April-2020,69,20,10
Algeria,Algeria,14-April-2020,87,13,90
Algeria,Algeria,15-April-2020,90,10,17
Algeria,Algeria,16-April-2020,108,12,75
Algeria,Algeria,17-April-2020,150,16,63
Algeria,Algeria,18-April-2020,116,3,48
Algeria,Algeria,19-April-2020,95,8,153
Algeria,Algeria,20-April-2020,89,9,52
Algeria,Algeria,21-April-2020,93,8,53
Algeria,Algeria,22-April-2020,99,10,52
Algeria,Algeria,23-April-2020,97,5,151
Algeria,Algeria,24-April-2020,120,8,53
Algeria,Algeria,25-April-2020,129,4,71
Algeria,Algeria,26-April-2020,126,6,29
Algeria,Algeria,27-April-2020,135,7,50
Algeria,Algeria,28-April-2020,132,5,93
Algeria,Algeria,29-April-2020,199,7,51
Algeria,Algeria,30-April-2020,158,6,77
Algeria,Algeria,01-May-2020,148,3,42
Algeria,Algeria,02-May-2020,141,6,51
Algeria,Algeria,03-May-2020,179,4,64
Algeria,Algeria,04-May-2020,174,2,62
Algeria,Algeria,05-May-2020,190,5,69
Algeria,Algeria,06-May-2020,159,6,130
Algeria,Algeria,07-May-2020,185,7,126
Algeria,Algeria,08-May-2020,187,5,144
Algeria,Algeria,09-May-2020,189,6,79
Algeria,Algeria,10-May-2020,165,8,132
Algeria,Algeria,11-May-2020,168,5,163
Algeria,Algeria,12-May-2020,176,8,157
Algeria,Algeria,13-May-2020,186,7,60
Algeria,Algeria,14-May-2020,189,7,100
Algeria,Algeria,15-May-2020,187,7,113
Algeria,Algeria,16-May-2020,192,6,138
Algeria,Algeria,17-May-2020,198,6,98
Algeria,Algeria,18-May-2020,182,7,118
Algeria,Algeria,19-May-2020,176,6,121
Algeria,Algeria,20-May-2020,165,7,222
Algeria,Algeria,21-May-2020,186,7,94
Algeria,Algeria,22-May-2020,190,7,194
Algeria,Algeria,23-May-2020,195,10,170
Algeria,Algeria,24-May-2020,193,8,358
Algeria,Algeria,25-May-2020,197,9,0
Algeria,Algeria,26-May-2020,194,8,171
Algeria,Algeria,27-May-2020,160,6,211
Algeria,Algeria,28-May-2020,140,7,148
Algeria,Algeria,29-May-2020,137,8,145
Algeria,Algeria,30-May-2020,133,8,127
Algeria,Algeria,31-May-2020,127,7,199
Algeria,Algeria,01-June-2020,119,8,146
Algeria,Algeria,02-June-2020,113,6,173
Algeria,Algeria,03-June-2020,107,6,151
Algeria,Algeria,04-June-2020,98,8,79
Algeria,Algeria,05-June-2020,104,9,156
Algeria,Algeria,06-June-2020,115,8,178
Algeria,Algeria,07-June-2020,104,9,86
Algeria,Algeria,08-June-2020,111,8,82
Algeria,Algeria,09-June-2020,117,9,152
Algeria,Algeria,10-June-2020,102,8,123
Algeria,Algeria,11-June-2020,105,9,181
Algeria,Algeria,12-June-2020,109,10,67
Algeria,Algeria,13-June-2020,112,9,98
Algeria,Algeria,14-June-2020,109,7,186
Algeria,Algeria,15-June-2020,112,10,129
Algeria,Algeria,16-June-2020,116,11,107
Algeria,Algeria,17-June-2020,121,11,101
Algeria,Algeria,18-June-2020,117,12,135
Algeria,Algeria,19-June-2020,119,14,118
Algeria,Algeria,20-June-2020,127,12,128
Algeria,Algeria,21-June-2020,140,8,98
Algeria,Algeria,22-June-2020,149,7,137
Algeria,Algeria,23-June-2020,156,9,115
Algeria,Algeria,24-June-2020,172,8,118
Algeria,Algeria,25-June-2020,197,9,128
Algeria,Algeria,26-June-2020,240,7,146
Algeria,Algeria,27-June-2020,283,7,136
Algeria,Algeria,28-June-2020,305,5,169
Algeria,Algeria,29-June-2020,298,8,303
Algeria,Algeria,30-June-2020,336,7,223
Algeria,Algeria,01-July-2020,365,8,143
Algeria,Algeria,02-July-2020,385,8,302
Algeria,Algeria,03-July-2020,413,9,490
Algeria,Algeria,04-July-2020,430,9,349
Algeria,Algeria,05-July-2020,441,6,311
Algeria,Algeria,06-July-2020,463,7,392
Algeria,Algeria,07-July-2020,475,9,210
Algeria,Algeria,08-July-2020,469,10,235
Algeria,Algeria,09-July-2020,460,10,308
Algeria,Algeria,10-July-2020,434,8,487
Algeria,Algeria,11-July-2020,470,8,0
Algeria,Algeria,12-July-2020,483,7,619
Algeria,Algeria,13-July-2020,494,7,276
Algeria,Algeria,14-July-2020,527,10,276
Algeria,Algeria,15-July-2020,554,12,497
Algeria,Algeria,16-July-2020,585,12,315
Algeria,Algeria,17-July-2020,593,5,323
Algeria,Algeria,18-July-2020,601,11,314
Algeria,Algeria,19-July-2020,535,10,307
Algeria,Algeria,20-July-2020,607,9,349
Algeria,Algeria,21-July-2020,587,13,246
Algeria,Algeria,22-July-2020,594,11,337
Algeria,Algeria,23-July-2020,612,13,386
Algeria,Algeria,24-July-2020,675,12,0
Algeria,Algeria,25-July-2020,605,10,707
Algeria,Algeria,26-July-2020,593,9,12
Algeria,Algeria,27-July-2020,616,8,749
Algeria,Algeria,28-July-2020,642,11,396
Algeria,Algeria,29-July-2020,614,12,359
Algeria,Algeria,30-July-2020,602,14,490
Algeria,Algeria,31-July-2020,563,10,455
Algeria,Algeria,01-August-2020,556,13,451
Algeria,Algeria,02-August-2020,515,8,431
Algeria,Algeria,03-August-2020,507,8,482
Algeria,Algeria,04-August-2020,532,9,474
Algeria,Algeria,05-August-2020,551,13,427
Algeria,Algeria,06-August-2020,571,12,436
Algeria,Algeria,07-August-2020,529,9,429
Algeria,Algeria,08-August-2020,538,11,416
Algeria,Algeria,09-August-2020,467,9,423
Algeria,Algeria,10-August-2020,552,10,414
Algeria,Algeria,11-August-2020,492,10,343
Algeria,Algeria,12-August-2020,495,11,364
Algeria,Algeria,13-August-2020,488,8,377
Algeria,Algeria,14-August-2020,477,10,304
Algeria,Algeria,15-August-2020,469,9,336
Algeria,Algeria,16-August-2020,450,10,373
Algeria,Algeria,17-August-2020,442,9,330
Algeria,Algeria,18-August-2020,419,12,306
Algeria,Algeria,19-August-2020,403,11,318
Algeria,Algeria,20-August-2020,411,9,310
Algeria,Algeria,21-August-2020,409,7,306
Algeria,Algeria,22-August-2020,401,6,287
Algeria,Algeria,23-August-2020,392,11,268
Algeria,Algeria,24-August-2020,398,11,227
Algeria,Algeria,25-August-2020,370,10,218
Algeria,Algeria,26-August-2020,391,9,299
Algeria,Algeria,27-August-2020,397,10,271
Algeria,Algeria,28-August-2020,387,8,279
Algeria,Algeria,29-August-2020,378,8,281
Algeria,Algeria,30-August-2020,365,10,261
Algeria,Algeria,31-August-2020,348,9,266
Algeria,Algeria,01-September-2020,339,8,249
Algeria,Algeria,02-September-2020,325,5,253
Algeria,Algeria,03-September-2020,311,6,260
Algeria,Algeria,04-September-2020,304,10,253
Algeria,Algeria,05-September-2020,298,10,222
Algeria,Algeria,06-September-2020,293,7,264
Algeria,Algeria,07-September-2020,289,6,240
Algeria,Algeria,08-September-2020,285,9,198
Algeria,Algeria,09-September-2020,278,10,196
Algeria,Algeria,10-September-2020,272,10,183
Algeria,Algeria,11-September-2020,264,8,161
Algeria,Algeria,12-September-2020,255,6,152
Algeria,Algeria,13-September-2020,247,7,162
Algeria,Algeria,14-September-2020,242,8,167
Algeria,Algeria,15-September-2020,238,12,181
Algeria,Algeria,16-September-2020,232,13,132
Algeria,Algeria,17-September-2020,228,9,158
Algeria,Algeria,18-September-2020,219,5,143
Algeria,Algeria,19-September-2020,210,6,105
Algeria,Algeria,20-September-2020,203,7,124
Algeria,Algeria,21-September-2020,197,7,133
Algeria,Algeria,22-September-2020,191,10,127
Algeria,Algeria,23-September-2020,186,9,121
Algeria,Algeria,24-September-2020,179,5,116
Algeria,Algeria,25-September-2020,175,4,110
Algeria,Algeria,26-September-2020,160,4,102
Algeria,Algeria,27-September-2020,153,3,104
Algeria,Algeria,28-September-2020,146,5,102
Algeria,Algeria,29-September-2020,155,7,101
Algeria,Algeria,30-September-2020,162,10,111
Algeria,Algeria,01-October-2020,160,5,108
Algeria,Algeria,02-October-2020,157,8,103
Algeria,Algeria,03-October-2020,148,7,97
Algeria,Algeria,04-October-2020,141,4,96
Algeria,Algeria,05-October-2020,134,8,94
Algeria,Algeria,06-October-2020,129,0,91
Algeria,Algeria,07-October-2020,121,3,94
Algeria,Algeria,08-October-2020,138,12,101
Algeria,Algeria,09-October-2020,146,6,109
Algeria,Algeria,10-October-2020,136,6,103
Algeria,Algeria,11-October-2020,132,6,0
Algeria,Algeria,12-October-2020,253,8,212
Algeria,Algeria,13-October-2020,74,9,110
Algeria,Algeria,14-October-2020,185,9,111
Algeria,Algeria,15-October-2020,193,0,0
Algeria,Algeria,16-October-2020,221,14,253
Algeria,Algeria,17-October-2020,205,5,115
Algeria,Algeria,18-October-2020,199,10,117
Algeria,Algeria,19-October-2020,214,9,127
Algeria,Algeria,20-October-2020,213,8,131
Algeria,Algeria,21-October-2020,252,7,136
Algeria,Algeria,22-October-2020,276,8,136
Algeria,Algeria,23-October-2020,273,9,170
Algeria,Algeria,24-October-2020,250,10,144
Algeria,Algeria,25-October-2020,263,7,163
Algeria,Algeria,26-October-2020,276,8,178
Algeria,Algeria,27-October-2020,287,9,171
Algeria,Algeria,28-October-2020,320,10,191
Algeria,Algeria,29-October-2020,306,8,0
Algeria,Algeria,30-October-2020,319,7,379
Algeria,Algeria,31-October-2020,291,8,187
Algeria,Algeria,01-November-2020,330,9,194
Algeria,Algeria,02-November-2020,302,7,182
Algeria,Algeria,03-November-2020,405,0,0
Algeria,Algeria,04-November-2020,548,19,424
Algeria,Algeria,05-November-2020,642,12,243
Algeria,Algeria,06-November-2020,631,13,266
Algeria,Algeria,07-November-2020,581,12,273
Algeria,Algeria,08-November-2020,670,12,254
Algeria,Algeria,09-November-2020,642,14,288
Algeria,Algeria,10-November-2020,753,15,301
Algeria,Algeria,11-November-2020,811,16,354
Algeria,Algeria,12-November-2020,851,18,0
Algeria,Algeria,13-November-2020,867,13,799
Algeria,Algeria,14-November-2020,844,15,420
Algeria,Algeria,15-November-2020,860,15,434
Algeria,Algeria,16-November-2020,910,14,515
Algeria,Algeria,17-November-2020,1002,18,0
Algeria,Algeria,18-November-2020,1038,20,1178
Algeria,Algeria,19-November-2020,1023,18,636
Algeria,Algeria,20-November-2020,1103,12,619
Algeria,Algeria,21-November-2020,1019,19,602
Algeria,Algeria,22-November-2020,1088,17,611
Algeria,Algeria,23-November-2020,1005,22,627
Algeria,Algeria,24-November-2020,1133,15,649
Algeria,Algeria,25-November-2020,1025,20,642
Algeria,Algeria,26-November-2020,1085,23,622
Algeria,Algeria,27-November-2020,1058,20,612
Algeria,Algeria,28-November-2020,1044,21,622
Algeria,Algeria,29-November-2020,1009,17,636
Algeria,Algeria,30-November-2020,978,21,605
Algeria,Algeria,01-December-2020,953,16,596
Algeria,Algeria,02-December-2020,932,17,585
Algeria,Algeria,03-December-2020,843,16,548
Algeria,Algeria,04-December-2020,803,12,541
Algeria,Algeria,05-December-2020,772,9,538
Algeria,Algeria,06-December-2020,750,15,529
Algeria,Algeria,07-December-2020,573,11,502
Algeria,Algeria,08-December-2020,591,12,498
Algeria,Algeria,09-December-2020,598,15,0
Algeria,Algeria,10-December-2020,565,10,989
Algeria,Algeria,11-December-2020,542,11,455
Algeria,Algeria,12-December-2020,517,9,438
Algeria,Algeria,13-December-2020,464,12,429
Algeria,Algeria,14-December-2020,495,13,431
Algeria,Algeria,15-December-2020,468,14,419
Algeria,Algeria,16-December-2020,442,8,393
Algeria,Algeria,17-December-2020,426,9,389
Algeria,Algeria,18-December-2020,438,7,398
Algeria,Algeria,19-December-2020,410,12,382
Algeria,Algeria,20-December-2020,422,7,391
Algeria,Algeria,21-December-2020,456,9,384
Algeria,Algeria,22-December-2020,410,12,376
Algeria,Algeria,23-December-2020,480,9,381
Algeria,Algeria,24-December-2020,458,9,376
Algeria,Algeria,25-December-2020,434,11,367
Algeria,Algeria,26-December-2020,416,6,361
Algeria,Algeria,27-December-2020,392,6,357
Algeria,Algeria,28-December-2020,382,9,352
Algeria,Algeria,29-December-2020,357,8,336
Algeria,Algeria,30-December-2020,323,6,305
Algeria,Algeria,31-December-2020,299,5,272
Algeria,Algeria,01-January-2021,287,6,268
Algeria,Algeria,02-January-2021,262,7,216
Algeria,Algeria,03-January-2021,249,3,197
Algeria,Algeria,04-January-2021,237,5,191
Algeria,Algeria,05-January-2021,228,5,186
Algeria,Algeria,06-January-2021,247,4,198
Algeria,Algeria,07-January-2021,262,6,206
Algeria,Algeria,08-January-2021,275,6,213
Algeria,Algeria,09-January-2021,256,5,209
Algeria,Algeria,10-January-2021,231,4,201
Algeria,Algeria,11-January-2021,225,5,191
Algeria,Algeria,12-January-2021,272,4,205
Algeria,Algeria,13-January-2021,219,3,183
Algeria,Algeria,14-January-2021,267,3,201
Algeria,Algeria,15-January-2021,254,5,196
Algeria,Algeria,16-January-2021,230,4,185
Algeria,Algeria,17-January-2021,222,5,181
Algeria,Algeria,18-January-2021,259,4,193
Algeria,Algeria,19-January-2021,249,3,186
Algeria,Algeria,20-January-2021,265,6,194
Algeria,Algeria,21-January-2021,246,4,216
Algeria,Algeria,22-January-2021,272,3,209
Algeria,Algeria,23-January-2021,245,5,203
Algeria,Algeria,24-January-2021,227,2,190
Algeria,Algeria,25-January-2021,258,3,198
Algeria,Algeria,26-January-2021,243,5,193
Algeria,Algeria,27-January-2021,262,6,202
Algeria,Algeria,28-January-2021,251,4,207
Algeria,Algeria,29-January-2021,277,3,211
Algeria,Algeria,30-January-2021,235,4,196
Algeria,Algeria,31-January-2021,217,3,192
Algeria,Algeria,01-February-2021,239,3,186
Algeria,Algeria,02-February-2021,263,4,202
Algeria,Algeria,03-February-2021,275,2,208
Algeria,Algeria,04-February-2021,265,4,196
Algeria,Algeria,05-February-2021,248,5,194
Algeria,Algeria,06-February-2021,0,0,0
Algeria,Algeria,07-February-2021,459,5,362
Algeria,Algeria,08-February-2021,225,4,179
Algeria,Algeria,09-February-2021,246,6,186
Algeria,Algeria,10-February-2021,223,2,186
Algeria,Algeria,11-February-2021,267,4,193
Algeria,Algeria,12-February-2021,254,2,192
Algeria,Algeria,13-February-2021,210,3,188
Algeria,Algeria,14-February-2021,198,4,183
Algeria,Algeria,15-February-2021,183,4,169
Algeria,Algeria,16-February-2021,175,2,162
Algeria,Algeria,17-February-2021,178,2,159
Algeria,Algeria,18-February-2021,171,3,151
Algeria,Algeria,19-February-2021,182,4,157
Algeria,Algeria,20-February-2021,164,4,143
Algeria,Algeria,21-February-2021,153,3,136
Algeria,Algeria,22-February-2021,177,3,149
Algeria,Algeria,23-February-2021,185,3,157
Algeria,Algeria,24-February-2021,182,3,155
Algeria,Algeria,25-February-2021,161,3,146
Algeria,Algeria,26-February-2021,183,4,159
Algeria,Algeria,27-February-2021,155,2,134
Algeria,Algeria,28-February-2021,132,4,122
Algeria,Algeria,01-March-2021,163,4,136
Algeria,Algeria,02-March-2021,175,4,143
Algeria,Algeria,03-March-2021,163,5,147
Algeria,Algeria,04-March-2021,168,6,148
Algeria,Algeria,05-March-2021,187,5,152
Algeria,Algeria,06-March-2021,156,3,122
Algeria,Algeria,07-March-2021,130,3,118
Algeria,Algeria,08-March-2021,148,5,123
Algeria,Algeria,09-March-2021,161,4,132
Algeria,Algeria,10-March-2021,138,4,109
Algeria,Algeria,11-March-2021,170,2,128
Algeria,Algeria,12-March-2021,157,3,116
Algeria,Algeria,13-March-2021,135,3,111
Algeria,Algeria,14-March-2021,122,2,104
Algeria,Algeria,15-March-2021,145,4,107
Algeria,Algeria,16-March-2021,130,5,109
Algeria,Algeria,17-March-2021,148,3,116
Algeria,Algeria,18-March-2021,154,3,128
Algeria,Algeria,19-March-2021,128,2,108
Algeria,Algeria,20-March-2021,96,2,111
Algeria,Algeria,21-March-2021,91,2,93
Algeria,Algeria,22-March-2021,98,4,228
Algeria,Algeria,23-March-2021,94,5,94
Algeria,Algeria,24-March-2021,89,3,84
Algeria,Algeria,25-March-2021,105,2,0
Algeria,Algeria,26-March-2021,114,3,95
Algeria,Algeria,27-March-2021,93,3,82
Algeria,Algeria,28-March-2021,86,3,74
Algeria,Algeria,29-March-2021,110,4,33
Algeria,Algeria,30-March-2021,115,5,93
Algeria,Algeria,31-March-2021,131,4,96
Algeria,Algeria,01-April-2021,112,3,94
Algeria,Algeria,02-April-2021,125,3,97
Algeria,Algeria,03-April-2021,95,3,84
Algeria,Algeria,04-April-2021,98,3,83
Algeria,Algeria,05-April-2021,117,3,98
Algeria,Algeria,06-April-2021,140,4,102
Algeria,Algeria,07-April-2021,125,4,96
Algeria,Algeria,08-April-2021,112,3,97
Algeria,Algeria,09-April-2021,135,4,103
Algeria,Algeria,10-April-2021,127,3,101
Algeria,Algeria,11-April-2021,138,4,107
Algeria,Algeria,12-April-2021,129,4,104
Algeria,Algeria,13-April-2021,154,3,109
Algeria,Algeria,14-April-2021,176,4,116
Algeria,Algeria,15-April-2021,167,3,119
Algeria,Algeria,16-April-2021,181,4,121
Algeria,Algeria,17-April-2021,163,4,117
Algeria,Algeria,18-April-2021,156,3,111
Algeria,Algeria,19-April-2021,163,5,117
Algeria,Algeria,20-April-2021,187,5,122
Algeria,Algeria,21-April-2021,182,7,129
Algeria,Algeria,22-April-2021,189,9,135
Algeria,Algeria,23-April-2021,199,9,138
Algeria,Algeria,24-April-2021,174,8,129
Algeria,Algeria,25-April-2021,186,9,132
Algeria,Algeria,26-April-2021,190,10,141
Algeria,Algeria,27-April-2021,232,8,158
Algeria,Algeria,28-April-2021,236,9,147
Algeria,Algeria,29-April-2021,286,10,195
Algeria,Algeria,30-April-2021,242,9,168
Algeria,Algeria,01-May-2021,203,8,141
Algeria,Algeria,02-May-2021,211,9,149
Algeria,Algeria,03-May-2021,195,10,136
Algeria,Algeria,04-May-2021,282,9,159
Algeria,Algeria,05-May-2021,273,10,176
Algeria,Algeria,06-May-2021,201,8,138
Algeria,Algeria,07-May-2021,219,8,142
Algeria,Algeria,08-May-2021,208,6,131
Algeria,Algeria,09-May-2021,204,7,140
Algeria,Algeria,10-May-2021,184,7,134
Algeria,Algeria,11-May-2021,195,8,149
Algeria,Algeria,12-May-2021,199,7,154
Algeria,Algeria,13-May-2021,207,5,146
Algeria,Algeria,14-May-2021,170,5,134
Algeria,Algeria,15-May-2021,135,6,114
Algeria,Algeria,16-May-2021,117,8,108
Algeria,Algeria,17-May-2021,174,7,117
Algeria,Algeria,18-May-2021,208,7,133
Algeria,Algeria,19-May-2021,203,7,137
Algeria,Algeria,20-May-2021,260,6,156
Algeria,Algeria,21-May-2021,278,4,164
Algeria,Algeria,22-May-2021,217,6,142
Algeria,Algeria,23-May-2021,209,7,138
Algeria,Algeria,24-May-2021,247,8,151
Algeria,Algeria,25-May-2021,254,7,175
